datetime,casual,registered,count_direct_model,count
2011-03-28 16:00:00,45,162,213,207
2011-03-28 17:00:00,47,252,313,299
2011-03-28 18:00:00,38,238,288,275
2011-03-28 19:00:00,31,179,219,210
2011-03-28 20:00:00,26,135,168,161
2011-03-28 21:00:00,22,104,130,126
2011-03-28 22:00:00,16,77,95,92
2011-03-28 23:00:00,10,49,60,59
2011-03-29 00:00:00,5,26,31,31
2011-03-29 01:00:00,3,13,16,16
2011-03-29 02:00:00,2,7,9,9
2011-03-29 03:00:00,1,4,5,5
2011-03-29 04:00:00,0,3,4,4
2011-03-29 05:00:00,1,11,12,11
2011-03-29 06:00:00,2,36,39,38
2011-03-29 07:00:00,6,95,102,100
2011-03-29 08:00:00,13,184,200,196
2011-03-29 09:00:00,18,132,154,150
2011-03-29 10:00:00,25,89,117,115
2011-03-29 11:00:00,29,96,128,126
2011-03-29 12:00:00,38,133,174,171
2011-03-29 13:00:00,35,122,161,158
2011-03-29 14:00:00,39,113,155,152
2011-03-29 15:00:00,44,129,176,173
2011-03-29 16:00:00,47,180,233,227
2011-03-29 17:00:00,55,293,364,348
2011-03-29 18:00:00,40,265,318,305
2011-03-29 19:00:00,28,188,223,216
2011-03-29 20:00:00,25,144,175,169
2011-03-29 21:00:00,19,107,129,125
2011-03-29 22:00:00,15,82,99,96
2011-03-29 23:00:00,8,49,58,57
2011-03-30 00:00:00,6,27,33,33
2011-03-30 01:00:00,4,16,20,20
2011-03-30 02:00:00,2,8,10,10
2011-03-30 03:00:00,1,5,6,6
2011-03-30 04:00:00,1,4,4,4
2011-03-30 05:00:00,1,11,12,11
2011-03-30 06:00:00,3,38,42,41
2011-03-30 07:00:00,8,107,119,115
2011-03-30 08:00:00,15,197,215,211
2011-03-30 09:00:00,18,133,153,150
2011-03-30 10:00:00,23,88,112,110
2011-03-30 11:00:00,27,97,126,124
2011-03-30 12:00:00,31,124,157,155
2011-03-30 13:00:00,32,120,154,151
2011-03-30 14:00:00,30,105,138,135
2011-03-30 15:00:00,12,61,74,72
2011-03-30 16:00:00,12,84,97,96
2011-03-30 17:00:00,13,135,148,148
2011-03-30 18:00:00,17,195,211,212
2011-03-30 19:00:00,14,144,157,158
2011-03-30 20:00:00,5,63,67,68
2011-03-30 21:00:00,8,79,86,87
2011-03-30 22:00:00,3,39,42,42
2011-03-30 23:00:00,2,25,27,27
2011-03-31 00:00:00,1,14,16,16
2011-03-31 01:00:00,1,7,8,8
2011-03-31 02:00:00,0,4,5,4
2011-03-31 03:00:00,0,2,2,2
2011-03-31 04:00:00,0,1,2,1
2011-03-31 05:00:00,0,6,6,6
2011-03-31 06:00:00,0,21,21,21
2011-03-31 07:00:00,2,57,58,59
2011-03-31 08:00:00,9,168,174,177
2011-03-31 09:00:00,7,74,80,81
2011-03-31 10:00:00,8,48,58,57
2011-03-31 11:00:00,11,56,68,67
2011-03-31 12:00:00,12,70,83,82
2011-03-31 13:00:00,14,70,86,84
2011-03-31 14:00:00,14,63,79,77
2011-03-31 15:00:00,12,65,79,77
2011-03-31 16:00:00,23,144,171,167
2011-03-31 17:00:00,25,229,258,254
2011-03-31 18:00:00,22,222,246,243
2011-03-31 19:00:00,17,164,183,181
2011-03-31 20:00:00,6,70,76,76
2011-03-31 21:00:00,10,89,99,98
2011-03-31 22:00:00,4,43,47,47
2011-03-31 23:00:00,3,28,30,30
2011-04-20 00:00:00,4,22,28,27
2011-04-20 01:00:00,2,11,14,13
2011-04-20 02:00:00,1,6,8,8
2011-04-20 03:00:00,1,4,5,4
2011-04-20 04:00:00,0,3,3,3
2011-04-20 05:00:00,0,9,10,9
2011-04-20 06:00:00,2,32,35,34
2011-04-20 07:00:00,6,89,100,95
2011-04-20 08:00:00,20,193,229,214
2011-04-20 09:00:00,29,141,179,170
2011-04-20 10:00:00,34,91,127,126
2011-04-20 11:00:00,41,101,144,142
2011-04-20 12:00:00,53,133,187,186
2011-04-20 13:00:00,53,128,182,181
2011-04-20 14:00:00,57,116,171,173
2011-04-20 15:00:00,58,125,182,183
2011-04-20 16:00:00,59,172,236,231
2011-04-20 17:00:00,60,266,344,326
2011-04-20 18:00:00,56,267,344,324
2011-04-20 19:00:00,43,197,253,240
2011-04-20 20:00:00,34,145,189,179
2011-04-20 21:00:00,26,108,138,133
2011-04-20 22:00:00,20,83,106,103
2011-04-20 23:00:00,14,54,70,69
2011-04-21 00:00:00,8,28,37,36
2011-04-21 01:00:00,4,15,19,19
2011-04-21 02:00:00,3,8,11,11
2011-04-21 03:00:00,1,4,5,5
2011-04-21 04:00:00,0,3,4,3
2011-04-21 05:00:00,1,10,11,10
2011-04-21 06:00:00,2,33,36,35
2011-04-21 07:00:00,6,93,104,100
2011-04-21 08:00:00,12,171,189,183
2011-04-21 09:00:00,17,123,145,140
2011-04-21 10:00:00,23,83,110,106
2011-04-21 11:00:00,29,96,130,125
2011-04-21 12:00:00,35,125,165,159
2011-04-21 13:00:00,36,120,162,156
2011-04-21 14:00:00,37,107,150,144
2011-04-21 15:00:00,40,118,164,158
2011-04-21 16:00:00,42,166,216,207
2011-04-21 17:00:00,45,266,330,311
2011-04-21 18:00:00,36,247,300,284
2011-04-21 19:00:00,26,177,213,203
2011-04-21 20:00:00,20,130,158,150
2011-04-21 21:00:00,14,94,112,108
2011-04-21 22:00:00,13,76,92,89
2011-04-21 23:00:00,8,49,59,57
2011-04-22 00:00:00,5,25,31,30
2011-04-22 01:00:00,3,13,17,16
2011-04-22 02:00:00,2,7,10,9
2011-04-22 03:00:00,1,4,5,5
2011-04-22 04:00:00,1,3,4,4
2011-04-22 05:00:00,1,10,12,11
2011-04-22 06:00:00,3,36,41,38
2011-04-22 07:00:00,7,92,103,98
2011-04-22 08:00:00,13,173,194,187
2011-04-22 09:00:00,9,72,82,80
2011-04-22 10:00:00,21,78,103,99
2011-04-22 11:00:00,14,53,69,67
2011-04-22 12:00:00,14,66,82,80
2011-04-22 13:00:00,13,61,77,74
2011-04-22 14:00:00,13,53,69,66
2011-04-22 15:00:00,13,58,75,72
2011-04-22 16:00:00,14,82,99,95
2011-04-22 17:00:00,13,123,140,136
2011-04-22 18:00:00,11,115,128,126
2011-04-22 19:00:00,8,85,95,94
2011-04-22 20:00:00,7,63,72,70
2011-04-22 21:00:00,5,48,54,53
2011-04-22 22:00:00,4,37,42,41
2011-04-22 23:00:00,3,26,30,29
2011-04-23 00:00:00,7,18,25,25
2011-04-23 01:00:00,4,9,13,13
2011-04-23 02:00:00,1,3,5,4
2011-04-23 03:00:00,1,2,2,2
2011-04-23 04:00:00,0,1,2,1
2011-04-23 05:00:00,1,5,6,5
2011-04-23 06:00:00,4,27,35,31
2011-04-23 07:00:00,6,46,57,52
2011-04-23 08:00:00,19,138,174,157
2011-04-23 09:00:00,28,100,134,127
2011-04-23 10:00:00,40,69,104,108
2011-04-23 11:00:00,51,79,122,130
2011-04-23 12:00:00,67,105,162,172
2011-04-23 13:00:00,68,102,159,170
2011-04-23 14:00:00,81,96,159,178
2011-04-23 15:00:00,92,109,178,201
2011-04-23 16:00:00,97,152,236,249
2011-04-23 17:00:00,104,240,354,345
2011-04-23 18:00:00,78,219,313,297
2011-04-23 19:00:00,57,156,222,213
2011-04-23 20:00:00,38,107,151,145
2011-04-23 21:00:00,34,84,120,118
2011-04-23 22:00:00,31,68,98,98
2011-04-23 23:00:00,20,43,62,63
2011-04-24 00:00:00,13,21,32,34
2011-04-24 01:00:00,8,11,16,18
2011-04-24 02:00:00,6,6,10,11
2011-04-24 03:00:00,3,3,6,7
2011-04-24 04:00:00,2,2,4,5
2011-04-24 05:00:00,3,9,12,12
2011-04-24 06:00:00,6,29,39,35
2011-04-24 07:00:00,15,78,105,93
2011-04-24 08:00:00,32,153,207,185
2011-04-24 09:00:00,45,108,157,153
2011-04-24 10:00:00,67,77,125,143
2011-04-24 11:00:00,98,92,157,190
2011-04-24 12:00:00,106,115,189,221
2011-04-24 13:00:00,115,113,191,228
2011-04-24 14:00:00,117,101,176,218
2011-04-24 15:00:00,106,106,179,211
2011-04-24 16:00:00,130,154,251,285
2011-04-24 17:00:00,114,228,344,341
2011-04-24 18:00:00,90,213,313,303
2011-04-24 19:00:00,31,87,122,118
2011-04-24 20:00:00,24,63,90,88
2011-04-24 21:00:00,17,46,64,63
2011-04-24 22:00:00,14,35,50,49
2011-04-24 23:00:00,10,24,34,34
2011-04-25 00:00:00,3,13,17,16
2011-04-25 01:00:00,4,12,16,15
2011-04-25 02:00:00,3,7,9,9
2011-04-25 03:00:00,1,3,5,5
2011-04-25 04:00:00,1,3,4,3
2011-04-25 05:00:00,1,9,10,9
2011-04-25 06:00:00,3,31,37,34
2011-04-25 07:00:00,8,83,99,91
2011-04-25 08:00:00,20,173,211,193
2011-04-25 09:00:00,27,122,159,150
2011-04-25 10:00:00,39,84,123,123
2011-04-25 11:00:00,47,93,139,140
2011-04-25 12:00:00,52,118,170,169
2011-04-25 13:00:00,60,119,178,180
2011-04-25 14:00:00,67,111,173,179
2011-04-25 15:00:00,70,121,186,191
2011-04-25 16:00:00,64,160,227,223
2011-04-25 17:00:00,71,256,348,326
2011-04-25 18:00:00,53,233,307,286
2011-04-25 19:00:00,41,171,225,212
2011-04-25 20:00:00,32,125,166,157
2011-04-25 21:00:00,24,93,123,117
2011-04-25 22:00:00,18,70,92,89
2011-04-25 23:00:00,12,44,58,56
2011-04-26 00:00:00,8,26,35,34
2011-04-26 01:00:00,5,13,18,18
2011-04-26 02:00:00,2,7,9,9
2011-04-26 03:00:00,1,4,5,5
2011-04-26 04:00:00,1,3,4,4
2011-04-26 05:00:00,1,10,12,11
2011-04-26 06:00:00,3,35,41,38
2011-04-26 07:00:00,9,94,111,103
2011-04-26 08:00:00,17,178,209,195
2011-04-26 09:00:00,26,130,165,156
2011-04-26 10:00:00,35,87,123,122
2011-04-26 11:00:00,44,99,143,142
2011-04-26 12:00:00,50,125,177,176
2011-04-26 13:00:00,56,125,181,181
2011-04-26 14:00:00,55,112,166,167
2011-04-26 15:00:00,52,117,170,169
2011-04-26 16:00:00,53,162,222,215
2011-04-26 17:00:00,55,253,328,308
2011-04-26 18:00:00,43,232,293,275
2011-04-26 19:00:00,30,164,206,195
2011-04-26 20:00:00,24,122,154,146
2011-04-26 21:00:00,19,92,116,111
2011-04-26 22:00:00,13,67,84,80
2011-04-26 23:00:00,10,44,56,54
2011-04-27 00:00:00,7,25,33,32
2011-04-27 01:00:00,4,13,17,17
2011-04-27 02:00:00,3,7,10,10
2011-04-27 03:00:00,1,4,5,5
2011-04-27 04:00:00,1,3,4,4
2011-04-27 05:00:00,1,10,11,10
2011-04-27 06:00:00,3,35,40,38
2011-04-27 07:00:00,8,91,105,99
2011-04-27 08:00:00,15,171,196,186
2011-04-27 09:00:00,18,116,140,134
2011-04-27 10:00:00,26,80,109,106
2011-04-27 11:00:00,33,91,127,125
2011-04-27 12:00:00,41,120,164,160
2011-04-27 13:00:00,39,114,157,153
2011-04-27 14:00:00,46,107,155,153
2011-04-27 15:00:00,48,116,166,164
2011-04-27 16:00:00,49,161,217,210
2011-04-27 17:00:00,24,144,175,167
2011-04-27 18:00:00,19,135,161,154
2011-04-27 19:00:00,28,167,206,196
2011-04-27 20:00:00,21,119,148,140
2011-04-27 21:00:00,17,90,111,107
2011-04-27 22:00:00,12,67,82,79
2011-04-27 23:00:00,9,44,54,53
2011-04-28 00:00:00,8,28,36,35
2011-04-28 01:00:00,4,13,17,17
2011-04-28 02:00:00,3,7,10,10
2011-04-28 03:00:00,2,5,6,6
2011-04-28 04:00:00,1,3,4,4
2011-04-28 05:00:00,1,11,13,12
2011-04-28 06:00:00,4,38,44,41
2011-04-28 07:00:00,9,102,119,111
2011-04-28 08:00:00,19,194,228,214
2011-04-28 09:00:00,12,80,95,91
2011-04-28 10:00:00,26,83,112,109
2011-04-28 11:00:00,32,94,131,127
2011-04-28 12:00:00,37,121,163,158
2011-04-28 13:00:00,35,113,153,148
2011-04-28 14:00:00,38,105,149,144
2011-04-28 15:00:00,47,122,173,169
2011-04-28 16:00:00,42,162,213,204
2011-04-28 17:00:00,57,280,358,336
2011-04-28 18:00:00,46,263,329,309
2011-04-28 19:00:00,38,198,249,235
2011-04-28 20:00:00,25,138,172,163
2011-04-28 21:00:00,20,105,131,125
2011-04-28 22:00:00,16,81,100,96
2011-04-28 23:00:00,12,55,70,67
2011-04-29 00:00:00,10,30,40,40
2011-04-29 01:00:00,6,16,21,21
2011-04-29 02:00:00,3,8,11,12
2011-04-29 03:00:00,2,5,7,7
2011-04-29 04:00:00,1,4,5,5
2011-04-29 05:00:00,2,12,15,14
2011-04-29 06:00:00,5,42,51,47
2011-04-29 07:00:00,14,118,143,131
2011-04-29 08:00:00,27,223,270,250
2011-04-29 09:00:00,33,151,193,184
2011-04-29 10:00:00,43,101,143,144
2011-04-29 11:00:00,63,122,181,186
2011-04-29 12:00:00,55,141,197,196
2011-04-29 13:00:00,55,135,192,190
2011-04-29 14:00:00,68,130,194,198
2011-04-29 15:00:00,51,123,176,174
2011-04-29 16:00:00,48,165,220,213
2011-04-29 17:00:00,49,256,321,305
2011-04-29 18:00:00,43,250,310,293
2011-04-29 19:00:00,29,175,215,204
2011-04-29 20:00:00,25,135,169,160
2011-04-29 21:00:00,20,102,127,122
2011-04-29 22:00:00,15,76,94,91
2011-04-29 23:00:00,11,50,63,61
2011-04-30 00:00:00,12,23,34,35
2011-04-30 01:00:00,8,12,18,20
2011-04-30 02:00:00,6,7,11,12
2011-04-30 03:00:00,3,4,6,7
2011-04-30 04:00:00,2,3,4,5
2011-04-30 05:00:00,3,10,13,13
2011-04-30 06:00:00,7,33,45,40
2011-04-30 07:00:00,16,89,118,106
2011-04-30 08:00:00,32,171,226,203
2011-04-30 09:00:00,43,120,169,163
2011-04-30 10:00:00,60,81,129,141
2011-04-30 11:00:00,76,93,150,168
2011-04-30 12:00:00,84,117,184,201
2011-04-30 13:00:00,92,116,188,209
2011-04-30 14:00:00,95,105,175,200
2011-04-30 15:00:00,104,117,194,221
2011-04-30 16:00:00,109,162,255,271
2011-04-30 17:00:00,112,253,375,364
2011-04-30 18:00:00,87,234,337,321
2011-04-30 19:00:00,70,173,251,243
2011-04-30 20:00:00,39,113,159,152
2011-04-30 21:00:00,33,87,123,120
2011-04-30 22:00:00,27,67,95,94
2011-04-30 23:00:00,20,45,64,64
2011-05-20 00:00:00,7,33,42,41
2011-05-20 01:00:00,4,18,22,22
2011-05-20 02:00:00,3,10,13,13
2011-05-20 03:00:00,2,6,7,8
2011-05-20 04:00:00,1,4,5,6
2011-05-20 05:00:00,1,14,16,16
2011-05-20 06:00:00,4,49,56,54
2011-05-20 07:00:00,12,138,159,150
2011-05-20 08:00:00,29,280,329,309
2011-05-20 09:00:00,33,185,227,218
2011-05-20 10:00:00,44,124,170,168
2011-05-20 11:00:00,51,136,188,187
2011-05-20 12:00:00,64,180,245,244
2011-05-20 13:00:00,38,108,147,146
2011-05-20 14:00:00,74,164,237,237
2011-05-20 15:00:00,66,168,236,234
2011-05-20 16:00:00,69,234,311,304
2011-05-20 17:00:00,88,399,514,487
2011-05-20 18:00:00,66,362,451,428
2011-05-20 19:00:00,45,250,309,295
2011-05-20 20:00:00,35,183,228,218
2011-05-20 21:00:00,28,139,173,167
2011-05-20 22:00:00,21,106,132,128
2011-05-20 23:00:00,14,68,84,83
2011-05-21 00:00:00,17,32,47,49
2011-05-21 01:00:00,12,17,26,29
2011-05-21 02:00:00,8,10,15,18
2011-05-21 03:00:00,4,5,8,10
2011-05-21 04:00:00,3,4,6,7
2011-05-21 05:00:00,4,13,17,16
2011-05-21 06:00:00,9,45,59,54
2011-05-21 07:00:00,25,127,169,152
2011-05-21 08:00:00,49,240,320,289
2011-05-21 09:00:00,74,178,256,252
2011-05-21 10:00:00,98,119,192,217
2011-05-21 11:00:00,125,137,225,262
2011-05-21 12:00:00,144,176,283,320
2011-05-21 13:00:00,159,174,287,333
2011-05-21 14:00:00,171,159,272,329
2011-05-21 15:00:00,157,163,273,321
2011-05-21 16:00:00,152,219,342,371
2011-05-21 17:00:00,167,350,521,517
2011-05-21 18:00:00,129,321,465,450
2011-05-21 19:00:00,109,247,361,356
2011-05-21 20:00:00,74,174,253,248
2011-05-21 21:00:00,61,132,191,192
2011-05-21 22:00:00,46,99,143,145
2011-05-21 23:00:00,30,62,90,92
2011-05-22 00:00:00,15,28,41,43
2011-05-22 01:00:00,9,14,21,23
2011-05-22 02:00:00,7,8,13,15
2011-05-22 03:00:00,4,5,7,8
2011-05-22 04:00:00,3,3,5,6
2011-05-22 05:00:00,3,11,15,15
2011-05-22 06:00:00,9,40,53,48
2011-05-22 07:00:00,22,110,147,132
2011-05-22 08:00:00,54,230,315,285
2011-05-22 09:00:00,71,161,233,231
2011-05-22 10:00:00,90,106,171,196
2011-05-22 11:00:00,127,125,209,252
2011-05-22 12:00:00,133,152,246,285
2011-05-22 13:00:00,114,139,223,252
2011-05-22 14:00:00,59,74,119,133
2011-05-22 15:00:00,113,132,215,245
2011-05-22 16:00:00,133,194,303,327
2011-05-22 17:00:00,149,310,461,458
2011-05-22 18:00:00,110,282,405,392
2011-05-22 19:00:00,89,210,304,299
2011-05-22 20:00:00,66,151,219,217
2011-05-22 21:00:00,50,112,161,162
2011-05-22 22:00:00,37,84,120,121
2011-05-22 23:00:00,24,52,75,77
2011-05-23 00:00:00,8,29,37,37
2011-05-23 01:00:00,5,16,21,21
2011-05-23 02:00:00,2,5,7,7
2011-05-23 03:00:00,1,3,4,3
2011-05-23 04:00:00,1,4,5,5
2011-05-23 05:00:00,2,12,14,14
2011-05-23 06:00:00,4,41,48,45
2011-05-23 07:00:00,10,112,131,122
2011-05-23 08:00:00,24,224,267,248
2011-05-23 09:00:00,29,152,191,181
2011-05-23 10:00:00,46,109,155,155
2011-05-23 11:00:00,57,123,178,179
2011-05-23 12:00:00,61,153,215,214
2011-05-23 13:00:00,68,150,216,218
2011-05-23 14:00:00,63,130,192,194
2011-05-23 15:00:00,65,142,206,207
2011-05-23 16:00:00,69,201,276,270
2011-05-23 17:00:00,42,194,248,236
2011-05-23 18:00:00,61,299,383,360
2011-05-23 19:00:00,49,224,289,273
2011-05-23 20:00:00,30,149,188,178
2011-05-23 21:00:00,24,113,143,137
2011-05-23 22:00:00,18,85,106,102
2011-05-23 23:00:00,13,56,70,68
2011-05-24 00:00:00,6,29,36,35
2011-05-24 01:00:00,4,15,19,19
2011-05-24 02:00:00,3,9,11,11
2011-05-24 03:00:00,2,5,7,7
2011-05-24 04:00:00,1,4,5,6
2011-05-24 05:00:00,1,12,14,14
2011-05-24 06:00:00,4,43,49,47
2011-05-24 07:00:00,6,79,90,85
2011-05-24 08:00:00,12,144,162,156
2011-05-24 09:00:00,29,165,202,194
2011-05-24 10:00:00,46,118,166,165
2011-05-24 11:00:00,63,139,201,203
2011-05-24 12:00:00,70,175,245,245
2011-05-24 13:00:00,76,173,249,250
2011-05-24 14:00:00,76,154,228,230
2011-05-24 15:00:00,35,94,131,130
2011-05-24 16:00:00,55,204,268,259
2011-05-24 17:00:00,71,344,440,414
2011-05-24 18:00:00,53,312,387,365
2011-05-24 19:00:00,38,222,274,260
2011-05-24 20:00:00,31,166,207,196
2011-05-24 21:00:00,23,123,152,146
2011-05-24 22:00:00,8,54,64,62
2011-05-24 23:00:00,8,39,48,47
2011-05-25 00:00:00,4,20,24,23
2011-05-25 01:00:00,2,10,12,12
2011-05-25 02:00:00,3,9,12,12
2011-05-25 03:00:00,1,5,7,7
2011-05-25 04:00:00,1,4,5,5
2011-05-25 05:00:00,1,14,16,15
2011-05-25 06:00:00,4,46,52,50
2011-05-25 07:00:00,13,136,158,149
2011-05-25 08:00:00,25,260,301,285
2011-05-25 09:00:00,36,188,234,224
2011-05-25 10:00:00,48,126,175,174
2011-05-25 11:00:00,64,146,209,210
2011-05-25 12:00:00,68,181,250,249
2011-05-25 13:00:00,68,174,244,242
2011-05-25 14:00:00,68,155,223,223
2011-05-25 15:00:00,71,168,240,239
2011-05-25 16:00:00,68,225,300,293
2011-05-25 17:00:00,75,360,459,435
2011-05-25 18:00:00,58,332,410,390
2011-05-25 19:00:00,45,244,302,288
2011-05-25 20:00:00,35,178,222,213
2011-05-25 21:00:00,25,131,162,157
2011-05-25 22:00:00,20,101,124,121
2011-05-25 23:00:00,14,67,83,81
2011-05-26 00:00:00,10,38,49,48
2011-05-26 01:00:00,6,20,26,26
2011-05-26 02:00:00,4,11,15,15
2011-05-26 03:00:00,2,6,8,8
2011-05-26 04:00:00,1,5,6,6
2011-05-26 05:00:00,2,14,16,16
2011-05-26 06:00:00,3,45,51,49
2011-05-26 07:00:00,9,125,141,135
2011-05-26 08:00:00,23,258,297,282
2011-05-26 09:00:00,41,203,256,244
2011-05-26 10:00:00,46,127,175,173
2011-05-26 11:00:00,63,150,213,212
2011-05-26 12:00:00,76,195,272,271
2011-05-26 13:00:00,88,197,284,286
2011-05-26 14:00:00,89,176,262,265
2011-05-26 15:00:00,83,182,264,265
2011-05-26 16:00:00,78,243,328,321
2011-05-26 17:00:00,93,406,528,499
2011-05-26 18:00:00,75,379,481,454
2011-05-26 19:00:00,56,273,347,329
2011-05-26 20:00:00,39,193,244,232
2011-05-26 21:00:00,33,151,191,184
2011-05-26 22:00:00,25,113,142,138
2011-05-26 23:00:00,18,75,95,93
2011-05-27 00:00:00,14,41,55,56
2011-05-27 01:00:00,10,23,31,33
2011-05-27 02:00:00,7,13,18,20
2011-05-27 03:00:00,4,8,11,12
2011-05-27 04:00:00,3,6,8,9
2011-05-27 05:00:00,3,17,21,21
2011-05-27 06:00:00,8,60,72,68
2011-05-27 07:00:00,18,156,188,174
2011-05-27 08:00:00,35,292,351,327
2011-05-27 09:00:00,49,210,270,259
2011-05-27 10:00:00,65,141,202,206
2011-05-27 11:00:00,75,153,222,228
2011-05-27 12:00:00,85,194,275,279
2011-05-27 13:00:00,90,194,280,284
2011-05-27 14:00:00,95,175,262,270
2011-05-27 15:00:00,102,194,287,296
2011-05-27 16:00:00,86,244,334,330
2011-05-27 17:00:00,96,396,517,492
2011-05-27 18:00:00,71,357,450,427
2011-05-27 19:00:00,23,146,174,169
2011-05-27 20:00:00,33,176,217,209
2011-05-27 21:00:00,27,137,170,164
2011-05-27 22:00:00,24,109,136,133
2011-05-27 23:00:00,15,69,86,84
2011-05-28 00:00:00,18,32,48,51
2011-05-28 01:00:00,12,17,25,28
2011-05-28 02:00:00,8,9,14,17
2011-05-28 03:00:00,5,6,9,11
2011-05-28 04:00:00,4,4,6,8
2011-05-28 05:00:00,5,13,18,18
2011-05-28 06:00:00,11,47,63,58
2011-05-28 07:00:00,26,127,171,153
2011-05-28 08:00:00,57,251,340,307
2011-05-28 09:00:00,73,174,251,247
2011-05-28 10:00:00,109,122,198,230
2011-05-28 11:00:00,128,135,224,263
2011-05-28 12:00:00,148,173,280,321
2011-05-28 13:00:00,151,168,275,318
2011-05-28 14:00:00,158,152,258,310
2011-05-28 15:00:00,162,165,276,326
2011-05-28 16:00:00,170,228,362,398
2011-05-28 17:00:00,176,356,534,532
2011-05-28 18:00:00,138,330,481,468
2011-05-28 19:00:00,103,239,348,342
2011-05-28 20:00:00,80,174,256,254
2011-05-28 21:00:00,57,126,182,183
2011-05-28 22:00:00,46,97,141,144
2011-05-28 23:00:00,31,63,91,94
2011-05-29 00:00:00,19,30,45,49
2011-05-29 01:00:00,12,15,23,27
2011-05-29 02:00:00,9,9,14,18
2011-05-29 03:00:00,6,5,8,11
2011-05-29 04:00:00,4,4,6,8
2011-05-29 05:00:00,4,12,16,16
2011-05-29 06:00:00,10,41,55,50
2011-05-29 07:00:00,22,108,144,130
2011-05-29 08:00:00,43,204,273,247
2011-05-29 09:00:00,49,135,189,184
2011-05-29 10:00:00,75,96,152,170
2011-05-29 11:00:00,87,106,169,192
2011-05-29 12:00:00,114,143,227,258
2011-05-29 13:00:00,132,146,239,278
2011-05-29 14:00:00,139,132,224,271
2011-05-29 15:00:00,139,142,237,281
2011-05-29 16:00:00,143,196,309,339
2011-05-29 17:00:00,156,312,467,468
2011-05-29 18:00:00,122,289,421,411
2011-05-29 19:00:00,99,215,316,314
2011-05-29 20:00:00,71,153,225,225
2011-05-29 21:00:00,55,114,167,169
2011-05-29 22:00:00,40,85,123,125
2011-05-29 23:00:00,30,56,82,86
2011-05-30 00:00:00,14,29,42,44
2011-05-30 01:00:00,9,15,23,25
2011-05-30 02:00:00,7,9,13,15
2011-05-30 03:00:00,4,5,8,9
2011-05-30 04:00:00,3,4,6,7
2011-05-30 05:00:00,3,12,15,15
2011-05-30 06:00:00,8,41,54,49
2011-05-30 07:00:00,19,112,146,131
2011-05-30 08:00:00,39,216,282,256
2011-05-30 09:00:00,73,175,252,248
2011-05-30 10:00:00,114,124,203,238
2011-05-30 11:00:00,154,146,247,300
2011-05-30 12:00:00,180,187,309,367
2011-05-30 13:00:00,180,179,300,359
2011-05-30 14:00:00,200,167,291,367
2011-05-30 15:00:00,187,173,295,360
2011-05-30 16:00:00,187,236,377,423
2011-05-30 17:00:00,199,373,566,571
2011-05-30 18:00:00,165,353,526,518
2011-05-30 19:00:00,52,190,254,242
2011-05-30 20:00:00,79,176,257,255
2011-05-30 21:00:00,57,127,183,184
2011-05-30 22:00:00,45,97,140,143
2011-05-30 23:00:00,30,62,90,92
2011-05-31 00:00:00,11,37,48,48
2011-05-31 01:00:00,6,18,24,24
2011-05-31 02:00:00,3,9,13,13
2011-05-31 03:00:00,2,6,7,7
2011-05-31 04:00:00,2,5,6,6
2011-05-31 05:00:00,2,15,17,17
2011-05-31 06:00:00,6,52,62,58
2011-05-31 07:00:00,19,150,184,169
2011-05-31 08:00:00,41,298,370,340
2011-05-31 09:00:00,54,209,275,263
2011-05-31 10:00:00,71,140,205,211
2011-05-31 11:00:00,98,164,250,262
2011-05-31 12:00:00,101,201,294,302
2011-05-31 13:00:00,115,202,304,317
2011-05-31 14:00:00,120,184,287,303
2011-05-31 15:00:00,115,193,295,308
2011-05-31 16:00:00,120,269,388,390
2011-05-31 17:00:00,106,395,528,501
2011-05-31 18:00:00,88,372,488,460
2011-05-31 19:00:00,58,259,335,317
2011-05-31 20:00:00,46,190,248,236
2011-05-31 21:00:00,36,143,185,179
2011-05-31 22:00:00,26,107,137,133
2011-05-31 23:00:00,19,70,90,89
2011-06-20 00:00:00,8,33,42,41
2011-06-20 01:00:00,5,17,22,21
2011-06-20 02:00:00,3,9,13,13
2011-06-20 03:00:00,1,3,4,4
2011-06-20 04:00:00,0,2,3,2
2011-06-20 05:00:00,0,8,9,8
2011-06-20 06:00:00,2,28,31,30
2011-06-20 07:00:00,4,70,77,74
2011-06-20 08:00:00,9,134,147,143
2011-06-20 09:00:00,23,151,181,174
2011-06-20 10:00:00,29,99,131,127
2011-06-20 11:00:00,35,112,152,148
2011-06-20 12:00:00,43,147,195,190
2011-06-20 13:00:00,49,149,204,198
2011-06-20 14:00:00,53,137,194,189
2011-06-20 15:00:00,53,147,204,199
2011-06-20 16:00:00,59,209,277,268
2011-06-20 17:00:00,69,343,437,412
2011-06-20 18:00:00,51,305,375,355
2011-06-20 19:00:00,37,218,267,255
2011-06-20 20:00:00,28,159,195,186
2011-06-20 21:00:00,22,120,148,142
2011-06-20 22:00:00,16,89,108,105
2011-06-20 23:00:00,12,60,74,72
2011-06-21 00:00:00,6,34,41,40
2011-06-21 01:00:00,2,10,12,12
2011-06-21 02:00:00,1,6,7,6
2011-06-21 03:00:00,0,3,4,3
2011-06-21 04:00:00,0,4,5,5
2011-06-21 05:00:00,1,13,14,14
2011-06-21 06:00:00,2,45,48,47
2011-06-21 07:00:00,6,118,125,124
2011-06-21 08:00:00,14,230,246,244
